enrollment_id,student_id,course_id,term_code,grade_point,grade_letter,completion_status,feedback_rating,hours_per_week,engagement_score
ENR-01488,STU-0015,MAC-COMP-8610,2026W,3.33,B+,completed,3,11.8,0.82
ENR-01489,STU-0034,MAC-COMP-8610,2025S,,,withdrawn,,6.0,0.66
ENR-01490,STU-0086,MAC-COMP-8610,2026F,4.0,A+,completed,5,7.8,0.77
ENR-01491,STU-0063,MAC-COMP-8610,2025S,3.8,A,completed,3,13.9,0.63
ENR-01492,STU-0068,MAC-COMP-8610,2026S,3.8,A,completed,4,6.7,0.84
ENR-01493,STU-0118,MAC-COMP-8610,2025F,2.67,B-,completed,5,9.1,0.85
ENR-01494,STU-0041,MAC-COMP-8610,2025F,,,withdrawn,,6.5,0.71
ENR-01495,STU-0077,MAC-COMP-8610,2025F,3.33,B+,completed,3,9.5,0.8
ENR-01496,STU-0107,MAC-COMP-8610,2026F,3.8,A,completed,3,11.5,0.87
ENR-01497,STU-0112,MAC-COMP-8610,2025S,2.33,C+,completed,4,10.7,0.61
ENR-01498,STU-0115,MAC-COMP-8610,2025F,3.33,B+,completed,5,8.2,0.45
ENR-01499,STU-0109,MAC-COMP-8610,2026F,,,withdrawn,,8.3,0.92
ENR-01500,STU-0090,MAC-COMP-8610,2026W,3.8,A,completed,4,7.6,0.73
ENR-01501,STU-0045,MAC-COMP-8610,2025S,3.67,A-,completed,4,12.3,0.84
ENR-01502,STU-0046,MAC-COMP-8610,2025F,3.33,B+,completed,3,10.0,0.73
ENR-01503,STU-0100,MAC-COMP-8610,2026W,3.33,B+,completed,4,7.1,0.87
ENR-01504,STU-0023,MAC-COMP-8610,2025F,3.0,B,completed,3,12.1,0.92
ENR-01505,STU-0039,MAC-COMP-8610,2025S,2.67,B-,completed,4,6.1,0.52
ENR-01506,STU-0011,MAC-COMP-8610,2026W,3.33,B+,completed,5,11.0,0.68
ENR-01507,STU-0018,MAC-COMP-8610,2025S,3.8,A,completed,3,11.1,0.7
ENR-01508,STU-0011,MAC-COMP-8640,2026S,3.0,B,completed,5,13.6,0.69
ENR-01509,STU-0066,MAC-COMP-8640,2025F,2.67,B-,completed,5,9.0,0.81
ENR-01510,STU-0118,MAC-COMP-8640,2025S,3.33,B+,completed,4,8.7,0.64
ENR-01511,STU-0027,MAC-COMP-8640,2026F,,,withdrawn,,11.0,0.67
ENR-01512,STU-0104,MAC-COMP-8640,2026W,3.8,A,completed,3,6.4,0.87
ENR-01513,STU-0020,MAC-COMP-8640,2025S,3.8,A,completed,5,13.2,0.77
ENR-01514,STU-0069,MAC-COMP-8640,2025S,3.67,A-,completed,4,6.4,0.87
ENR-01515,STU-0042,MAC-COMP-8640,2026S,2.33,C+,completed,3,13.4,0.5
ENR-01516,STU-0051,MAC-COMP-8640,2026S,2.67,B-,completed,4,7.8,0.54
ENR-01517,STU-0076,MAC-COMP-8640,2025S,3.0,B,completed,3,10.6,0.47
ENR-01518,STU-0082,MAC-COMP-8640,2025F,2.33,C+,completed,3,12.4,0.94
ENR-01519,STU-0098,MAC-COMP-8640,2026W,3.8,A,completed,4,12.2,0.57
ENR-01520,STU-0107,MAC-COMP-8640,2026W,3.67,A-,completed,5,7.6,0.71
ENR-01521,STU-0084,MAC-COMP-8640,2026S,2.0,C,completed,3,8.9,0.93
ENR-01522,STU-0088,MAC-COMP-8640,2026F,,,withdrawn,,12.1,0.53
ENR-01523,STU-0083,MAC-COMP-8640,2026S,3.33,B+,completed,5,6.2,0.7
ENR-01524,STU-0009,MAC-COMP-8640,2026W,3.0,B,completed,5,6.0,0.76
ENR-01525,STU-0040,MAC-COMP-8640,2025S,3.33,B+,completed,3,7.6,0.94
ENR-01526,STU-0090,MAC-COMP-8640,2026W,2.67,B-,completed,5,6.7,0.91
ENR-01527,STU-0056,MAC-COMP-8640,2026W,3.33,B+,completed,5,9.7,0.81
ENR-01528,STU-0094,MAC-COMP-8640,2026S,3.33,B+,completed,3,6.6,0.71
ENR-01529,STU-0031,MAC-COMP-8640,2026W,3.0,B,completed,5,8.1,0.57
ENR-01530,STU-0008,MAC-COMP-8640,2026W,,,withdrawn,,8.5,0.55
ENR-01531,STU-0032,MAC-COMP-8640,2025F,3.8,A,completed,3,7.1,0.82
ENR-01532,STU-0012,MAC-COMP-8640,2026S,3.33,B+,completed,3,9.7,0.62
ENR-01533,STU-0101,MAC-COMP-8640,2026W,3.8,A,completed,5,9.7,0.87
ENR-01534,STU-0015,MAC-COMP-8640,2026F,3.67,A-,completed,3,6.3,0.86
ENR-01535,STU-0059,MAC-COMP-8640,2025F,,,withdrawn,,13.7,0.62
ENR-01536,STU-0079,MAC-COMP-8640,2026W,4.0,A+,completed,4,8.1,0.94
ENR-01537,STU-0078,MAC-COMP-8640,2026F,3.33,B+,completed,3,12.0,0.54
ENR-01538,STU-0109,MAC-COMP-8640,2025S,3.67,A-,completed,3,6.5,0.83
ENR-01539,STU-0103,MAC-COMP-8640,2026W,3.8,A,completed,5,11.5,0.92
ENR-01540,STU-0086,MAC-COMP-8640,2025S,2.67,B-,completed,4,6.2,0.44
ENR-01541,STU-0085,MAC-COMP-8640,2025S,3.67,A-,completed,3,13.2,0.86
ENR-01542,STU-0023,MAC-COMP-8640,2025S,3.0,B,completed,4,7.3,0.72
ENR-01543,STU-0016,MAC-COMP-8640,2025S,3.67,A-,completed,3,9.1,0.63
ENR-01544,STU-0002,MAC-COMP-8640,2026W,3.33,B+,completed,5,9.6,0.48
ENR-01545,STU-0018,MAC-COMP-8640,2026W,3.33,B+,completed,3,10.0,0.89
ENR-01546,STU-0108,MAC-COMP-8640,2026S,2.67,B-,completed,5,7.1,0.51
ENR-01547,STU-0081,MAC-COMP-8700,2026F,3.8,A,completed,3,12.5,0.9
ENR-01548,STU-0103,MAC-COMP-8700,2026S,3.0,B,completed,3,8.8,0.86
ENR-01549,STU-0070,MAC-COMP-8700,2026F,3.67,A-,completed,5,8.5,0.81
ENR-01550,STU-0102,MAC-COMP-8700,2026W,3.33,B+,completed,3,13.6,0.71
ENR-01551,STU-0003,MAC-COMP-8700,2026F,3.8,A,completed,3,8.5,0.67
ENR-01552,STU-0049,MAC-COMP-8700,2025F,3.67,A-,completed,5,6.2,0.66
ENR-01553,STU-0101,MAC-COMP-8700,2025F,3.0,B,completed,4,8.7,0.5
ENR-01554,STU-0092,MAC-COMP-8700,2025S,3.8,A,completed,3,7.2,0.79
ENR-01555,STU-0046,MAC-COMP-8700,2026W,2.67,B-,completed,4,13.7,0.61
ENR-01556,STU-0062,MAC-COMP-8700,2025S,2.33,C+,completed,5,8.7,0.58
ENR-01557,STU-0118,MAC-COMP-8700,2026S,2.33,C+,completed,5,11.2,0.5
ENR-01558,STU-0114,MAC-COMP-8700,2026W,3.8,A,completed,4,7.8,0.72
ENR-01559,STU-0063,MAC-COMP-8700,2026W,,,withdrawn,,7.0,0.8
ENR-01560,STU-0045,MAC-COMP-8700,2026F,,,withdrawn,,9.1,0.95
ENR-01561,STU-0073,MAC-COMP-8700,2025S,3.0,B,completed,5,7.5,0.58
ENR-01562,STU-0065,MAC-COMP-8700,2026F,3.67,A-,completed,3,6.8,0.67
ENR-01563,STU-0042,MAC-COMP-8700,2026W,2.67,B-,completed,3,13.9,0.49
ENR-01564,STU-0050,MAC-COMP-8700,2026W,,,withdrawn,,9.6,0.55
ENR-01565,STU-0035,MAC-COMP-8700,2025S,3.0,B,completed,3,8.8,0.83
ENR-01566,STU-0024,MAC-COMP-8700,2026S,2.67,B-,completed,4,11.9,0.93
ENR-01567,STU-0004,MAC-COMP-8700,2026W,3.33,B+,completed,5,10.4,0.46
ENR-01568,STU-0041,MAC-COMP-8700,2025F,3.0,B,completed,4,7.3,0.44
ENR-01569,STU-0077,MAC-COMP-8700,2026W,3.67,A-,completed,4,8.1,0.46
ENR-01570,STU-0029,MAC-COMP-8700,2025S,3.8,A,completed,5,10.4,0.89
ENR-01571,STU-0100,MAC-COMP-8700,2026S,3.0,B,completed,5,11.6,0.64
ENR-01572,STU-0036,MAC-COMP-8700,2025F,2.33,C+,completed,4,6.4,0.58
ENR-01573,STU-0008,MAC-COMP-8700,2026F,,,withdrawn,,11.8,0.8
ENR-01574,STU-0061,MAC-COMP-8700,2026W,3.67,A-,completed,5,8.4,0.45
ENR-01575,STU-0068,MAC-COMP-8700,2025F,3.8,A,completed,5,6.4,0.4
ENR-01576,STU-0112,MAC-COMP-8700,2026F,3.67,A-,completed,5,9.8,0.45
ENR-01577,STU-0075,MAC-COMP-8700,2025S,3.0,B,completed,4,9.8,0.46
ENR-01578,STU-0030,MAC-COMP-8700,2026W,3.8,A,completed,4,6.7,0.7
ENR-01579,STU-0021,MAC-COMP-8700,2025F,3.33,B+,completed,3,9.6,0.54
ENR-01580,STU-0013,MAC-COMP-8700,2026F,3.0,B,completed,3,6.5,0.81
ENR-01581,STU-0032,MAC-COMP-8700,2026W,,,withdrawn,,12.5,0.63
ENR-01582,STU-0085,MAC-COMP-8700,2026F,,,in-progress,,7.8,0.43
ENR-01583,STU-0031,MAC-COMP-8700,2026F,2.67,B-,completed,4,9.3,0.69
ENR-01584,STU-0113,MAC-COMP-8740,2025S,3.33,B+,completed,3,9.3,0.48
ENR-01585,STU-0031,MAC-COMP-8740,2026F,2.67,B-,completed,4,12.2,0.83
ENR-01586,STU-0061,MAC-COMP-8740,2026W,3.33,B+,completed,3,9.1,0.67
ENR-01587,STU-0039,MAC-COMP-8740,2026W,3.0,B,completed,4,9.2,0.74
ENR-01588,STU-0011,MAC-COMP-8740,2026S,3.67,A-,completed,5,13.1,0.58
ENR-01589,STU-0051,MAC-COMP-8740,2026W,3.0,B,completed,4,13.2,0.41
ENR-01590,STU-0110,MAC-COMP-8740,2026W,3.0,B,completed,3,12.7,0.87
ENR-01591,STU-0092,MAC-COMP-8740,2026W,3.0,B,completed,4,13.8,0.64
ENR-01592,STU-0005,MAC-COMP-8740,2026S,,,withdrawn,,10.8,0.45
ENR-01593,STU-0065,MAC-COMP-8740,2025F,3.33,B+,completed,5,13.3,0.62
ENR-01594,STU-0074,MAC-COMP-8740,2025S,3.67,A-,completed,5,10.1,0.49
ENR-01595,STU-0067,MAC-COMP-8740,2025F,3.33,B+,completed,3,12.2,0.69
ENR-01596,STU-0103,MAC-COMP-8740,2025F,3.33,B+,completed,4,12.7,0.54
ENR-01597,STU-0114,MAC-COMP-8740,2025F,,,withdrawn,,8.2,0.85
ENR-01598,STU-0087,MAC-COMP-8740,2026S,4.0,A+,completed,4,11.1,0.47
ENR-01599,STU-0080,MAC-COMP-8740,2026F,3.33,B+,completed,5,9.6,0.93
ENR-01600,STU-0019,MAC-COMP-8740,2026W,3.0,B,completed,5,7.3,0.89
ENR-01601,STU-0016,MAC-COMP-8740,2026W,2.67,B-,completed,3,6.2,0.43
ENR-01602,STU-0097,MAC-COMP-8740,2025F,3.33,B+,completed,3,11.4,0.55
ENR-01603,STU-0058,MAC-COMP-8740,2025S,,,in-progress,,9.8,0.47
ENR-01604,STU-0023,MAC-COMP-8740,2026F,3.33,B+,completed,4,12.4,0.52
ENR-01605,STU-0022,MAC-COMP-8740,2026W,,,withdrawn,,9.4,0.61
ENR-01606,STU-0028,MAC-COMP-8740,2026S,3.0,B,completed,5,8.0,0.66
ENR-01607,STU-0025,MAC-COMP-8740,2026F,3.0,B,completed,4,6.8,0.68
ENR-01608,STU-0017,MAC-COMP-8740,2026F,3.8,A,completed,3,10.9,0.56
ENR-01609,STU-0006,MAC-COMP-8740,2026W,3.67,A-,completed,5,11.1,0.87
ENR-01610,STU-0055,MAC-COMP-8740,2026W,3.67,A-,completed,3,7.5,0.68
ENR-01611,STU-0116,MAC-COMP-8740,2026S,3.0,B,completed,5,11.3,0.77
ENR-01612,STU-0088,MAC-COMP-8740,2026W,3.67,A-,completed,3,8.1,0.63
ENR-01613,STU-0056,MAC-COMP-8740,2026F,3.0,B,completed,5,12.5,0.59
ENR-01614,STU-0026,MAC-COMP-8740,2026S,3.33,B+,completed,3,13.3,0.77
ENR-01615,STU-0081,MAC-COMP-8740,2026F,3.8,A,completed,4,7.4,0.45
ENR-01616,STU-0104,MAC-COMP-8740,2026F,,,withdrawn,,12.1,0.5
ENR-01617,STU-0077,MAC-COMP-8740,2026W,,,withdrawn,,11.2,0.52
ENR-01618,STU-0034,MAC-COMP-8740,2026W,3.67,A-,completed,5,9.4,0.89
ENR-01619,STU-0041,MAC-COMP-8740,2026S,2.67,B-,completed,5,12.8,0.66
ENR-01620,STU-0009,MAC-COMP-8740,2026F,3.33,B+,completed,5,6.6,0.89
ENR-01621,STU-0012,MAC-COMP-8740,2026F,2.67,B-,completed,3,8.4,0.43
ENR-01622,STU-0050,MAC-COMP-8740,2026W,2.67,B-,completed,4,9.3,0.71
ENR-01623,STU-0072,MAC-COMP-8740,2026W,3.8,A,completed,4,12.9,0.5
ENR-01624,STU-0115,MAC-COMP-8740,2025F,3.33,B+,completed,3,8.5,0.43
ENR-01625,STU-0071,MAC-COMP-8740,2025F,,,in-progress,,10.6,0.49
ENR-01626,STU-0042,MAC-COMP-8740,2025S,,,in-progress,,7.0,0.64
ENR-01627,STU-0036,MAC-COMP-8740,2026S,4.0,A+,completed,5,9.4,0.66
ENR-01628,STU-0109,MAC-COMP-8740,2026W,3.0,B,completed,5,13.6,0.89
ENR-01629,STU-0059,MAC-COMP-8740,2025S,3.67,A-,completed,5,11.4,0.74
ENR-01630,STU-0002,MAC-COMP-8740,2026W,3.33,B+,completed,3,7.0,0.61
ENR-01631,STU-0076,MAC-COMP-8740,2025S,3.0,B,completed,5,8.4,0.56
ENR-01632,STU-0044,MAC-COMP-8790,2026S,3.0,B,completed,3,11.6,0.51
ENR-01633,STU-0056,MAC-COMP-8790,2026S,3.67,A-,completed,5,11.3,0.76
ENR-01634,STU-0114,MAC-COMP-8790,2025F,,,withdrawn,,9.4,0.89
ENR-01635,STU-0088,MAC-COMP-8790,2026F,3.8,A,completed,3,6.9,0.46
ENR-01636,STU-0018,MAC-COMP-8790,2025F,2.33,C+,completed,4,12.2,0.86
ENR-01637,STU-0120,MAC-COMP-8790,2026S,,,withdrawn,,8.4,0.42
ENR-01638,STU-0063,MAC-COMP-8790,2025F,3.67,A-,completed,3,11.5,0.66
ENR-01639,STU-0046,MAC-COMP-8790,2025S,,,withdrawn,,13.3,0.86
ENR-01640,STU-0097,MAC-COMP-8790,2026S,,,withdrawn,,7.2,0.45
ENR-01641,STU-0025,MAC-COMP-8790,2025S,3.67,A-,completed,3,11.8,0.46
ENR-01642,STU-0022,MAC-COMP-8790,2026W,3.0,B,completed,3,8.1,0.43
ENR-01643,STU-0104,MAC-COMP-8790,2026W,3.0,B,completed,3,12.4,0.57
ENR-01644,STU-0052,MAC-COMP-8790,2025S,,,in-progress,,6.1,0.48
ENR-01645,STU-0003,MAC-COMP-8790,2025F,2.33,C+,completed,4,8.6,0.89
ENR-01646,STU-0030,MAC-COMP-8790,2025S,,,withdrawn,,9.0,0.59
ENR-01647,STU-0029,MAC-COMP-8790,2026S,3.0,B,completed,5,9.2,0.65
ENR-01648,STU-0094,MAC-COMP-8790,2026S,3.8,A,completed,5,11.2,0.84
ENR-01649,STU-0017,MAC-COMP-8790,2025S,,,withdrawn,,13.9,0.86
ENR-01650,STU-0028,MAC-COMP-8790,2026S,3.33,B+,completed,4,13.3,0.67
ENR-01651,STU-0109,MAC-COMP-8790,2026F,4.0,A+,completed,5,9.0,0.6
ENR-01652,STU-0107,MAC-COMP-8790,2025F,,,withdrawn,,9.9,0.67
ENR-01653,STU-0076,MAC-COMP-8790,2026S,3.67,A-,completed,5,6.4,0.54
ENR-01654,STU-0065,MAC-COMP-8790,2026F,,,withdrawn,,12.1,0.72
ENR-01655,STU-0110,MAC-COMP-8790,2025F,3.67,A-,completed,5,13.8,0.77
ENR-01656,STU-0016,MAC-COMP-8790,2026F,,,withdrawn,,6.8,0.76
ENR-01657,STU-0047,MAC-COMP-8790,2026S,3.67,A-,completed,5,8.8,0.77
ENR-01658,STU-0092,MAC-COMP-8790,2025S,3.33,B+,completed,4,6.1,0.91
ENR-01659,STU-0084,MAC-COMP-8790,2025F,3.67,A-,completed,4,6.6,0.67
ENR-01660,STU-0005,MAC-COMP-8790,2026F,3.33,B+,completed,3,7.8,0.75
ENR-01661,STU-0049,MAC-COMP-8790,2026S,3.8,A,completed,4,9.6,0.72
ENR-01662,STU-0082,MAC-COMP-8790,2026W,3.0,B,completed,3,6.9,0.67
ENR-01663,STU-0033,MAC-COMP-8790,2026S,3.0,B,completed,5,6.3,0.7
ENR-01664,STU-0069,MAC-COMP-8790,2026W,3.0,B,completed,4,13.1,0.71
ENR-01665,STU-0080,MAC-COMP-8790,2026W,3.0,B,completed,4,12.6,0.85
ENR-01666,STU-0007,MAC-COMP-8790,2026F,3.67,A-,completed,4,10.8,0.79
ENR-01667,STU-0077,MAC-COMP-8790,2025S,3.67,A-,completed,5,12.1,0.52
ENR-01668,STU-0086,MAC-COMP-8790,2026F,4.0,A+,completed,3,10.2,0.79
ENR-01669,STU-0014,MAC-COMP-8790,2025F,3.33,B+,completed,4,12.6,0.81
ENR-01670,STU-0100,MAC-COMP-8790,2025F,3.67,A-,completed,4,7.5,0.91
ENR-01671,STU-0093,MAC-COMP-8790,2026W,2.67,B-,completed,5,6.9,0.63
ENR-01672,STU-0015,MAC-COMP-8790,2025S,3.0,B,completed,5,12.2,0.65
ENR-01673,STU-0054,MAC-COMP-8790,2026S,3.33,B+,completed,4,6.0,0.8
ENR-01674,STU-0057,MAC-COMP-8790,2026S,2.67,B-,completed,5,13.4,0.83
ENR-01675,STU-0091,MAC-COMP-8790,2025F,3.67,A-,completed,5,11.8,0.47
ENR-01676,STU-0096,MAC-COMP-8790,2026W,2.33,C+,completed,5,10.0,0.61
ENR-01677,STU-0071,MAC-COMP-8790,2025F,,,in-progress,,8.2,0.93
ENR-01678,STU-0058,MAC-BU-8120,2026F,3.0,B,completed,5,13.5,0.79
ENR-01679,STU-0104,MAC-BU-8120,2026S,4.0,A+,completed,3,12.5,0.69
ENR-01680,STU-0018,MAC-BU-8120,2025S,3.8,A,completed,4,7.6,0.81
ENR-01681,STU-0118,MAC-BU-8120,2026W,,,withdrawn,,7.2,0.43
ENR-01682,STU-0053,MAC-BU-8120,2025F,3.0,B,completed,3,12.0,0.42
ENR-01683,STU-0078,MAC-BU-8120,2026F,3.33,B+,completed,3,12.9,0.81
ENR-01684,STU-0090,MAC-BU-8120,2026W,3.67,A-,completed,4,11.5,0.43
ENR-01685,STU-0096,MAC-BU-8120,2026W,,,withdrawn,,13.7,0.43
ENR-01686,STU-0066,MAC-BU-8120,2026W,,,in-progress,,7.6,0.88
ENR-01687,STU-0039,MAC-BU-8120,2025F,3.33,B+,completed,5,13.3,0.79
ENR-01688,STU-0108,MAC-BU-8120,2026F,3.8,A,completed,4,7.6,0.8
ENR-01689,STU-0114,MAC-BU-8120,2025S,3.33,B+,completed,4,7.5,0.5
ENR-01690,STU-0071,MAC-BU-8120,2026S,3.8,A,completed,4,8.2,0.55
ENR-01691,STU-0041,MAC-BU-8120,2026W,4.0,A+,completed,4,9.7,0.92
ENR-01692,STU-0092,MAC-BU-8120,2025S,3.0,B,completed,4,12.2,0.74
ENR-01693,STU-0095,MAC-BU-8120,2026F,3.0,B,completed,5,10.4,0.44
ENR-01694,STU-0110,MAC-BU-8120,2025F,3.8,A,completed,5,10.2,0.83
ENR-01695,STU-0081,MAC-BU-8120,2026S,3.67,A-,completed,4,6.7,0.52
ENR-01696,STU-0028,MAC-BU-8120,2026W,3.33,B+,completed,4,8.3,0.92
ENR-01697,STU-0026,MAC-BU-8120,2025S,3.67,A-,completed,5,6.9,0.59
ENR-01698,STU-0027,MAC-BU-8120,2026F,2.67,B-,completed,4,8.0,0.42
ENR-01699,STU-0080,MAC-BU-8120,2026S,4.0,A+,completed,5,8.1,0.8
ENR-01700,STU-0106,MAC-BU-8120,2026W,,,in-progress,,10.1,0.68
ENR-01701,STU-0038,MAC-BU-8120,2025S,3.67,A-,completed,3,8.4,0.76
ENR-01702,STU-0088,MAC-BU-8120,2025F,3.33,B+,completed,5,13.8,0.83
ENR-01703,STU-0045,MAC-BU-8120,2025F,2.67,B-,completed,4,11.4,0.83
ENR-01704,STU-0087,MAC-BU-8120,2025F,2.33,C+,completed,4,10.3,0.79
ENR-01705,STU-0017,MAC-BU-8120,2025S,3.33,B+,completed,4,12.0,0.48
ENR-01706,STU-0091,MAC-BU-8120,2025S,3.67,A-,completed,3,6.6,0.5
ENR-01707,STU-0084,MAC-BU-8120,2025F,3.33,B+,completed,4,13.3,0.62
ENR-01708,STU-0023,MAC-BU-8120,2026W,3.33,B+,completed,5,6.1,0.77
ENR-01709,STU-0065,MAC-BU-8120,2026F,,,withdrawn,,6.5,0.81
ENR-01710,STU-0070,MAC-BU-8120,2025S,3.67,A-,completed,5,8.9,0.68
ENR-01711,STU-0082,MAC-BU-8120,2026F,3.33,B+,completed,4,6.7,0.82
ENR-01712,STU-0042,MAC-BU-8120,2025S,3.8,A,completed,4,9.8,0.69
ENR-01713,STU-0015,MAC-BU-8120,2026W,3.0,B,completed,5,13.7,0.48
ENR-01714,STU-0046,MAC-BU-8120,2026W,2.67,B-,completed,3,13.7,0.41
ENR-01715,STU-0072,MAC-BU-8120,2025S,3.33,B+,completed,3,6.0,0.73
ENR-01716,STU-0062,MAC-BU-8120,2025F,3.67,A-,completed,4,12.0,0.9
ENR-01717,STU-0083,MAC-BU-8130,2025F,3.33,B+,completed,4,11.4,0.58
ENR-01718,STU-0109,MAC-BU-8130,2026W,3.33,B+,completed,3,9.9,0.46
ENR-01719,STU-0066,MAC-BU-8130,2025F,3.0,B,completed,5,13.1,0.51
ENR-01720,STU-0019,MAC-BU-8130,2025S,3.33,B+,completed,5,13.1,0.87
ENR-01721,STU-0021,MAC-BU-8130,2026S,4.0,A+,completed,4,12.2,0.52
ENR-01722,STU-0024,MAC-BU-8130,2026F,3.67,A-,completed,3,9.8,0.83
ENR-01723,STU-0029,MAC-BU-8130,2026F,,,in-progress,,11.9,0.56
ENR-01724,STU-0079,MAC-BU-8130,2026F,3.33,B+,completed,5,10.1,0.62
ENR-01725,STU-0107,MAC-BU-8130,2026F,3.8,A,completed,3,11.5,0.82
ENR-01726,STU-0033,MAC-BU-8130,2026F,2.33,C+,completed,5,13.6,0.76
ENR-01727,STU-0025,MAC-BU-8130,2026S,,,withdrawn,,13.5,0.42
ENR-01728,STU-0015,MAC-BU-8130,2026S,,,in-progress,,7.9,0.55
ENR-01729,STU-0115,MAC-BU-8130,2025S,3.0,B,completed,4,11.3,0.68
ENR-01730,STU-0086,MAC-BU-8130,2026S,3.33,B+,completed,3,13.1,0.42
ENR-01731,STU-0103,MAC-BU-8130,2026F,,,withdrawn,,11.1,0.55
ENR-01732,STU-0073,MAC-BU-8130,2026W,,,withdrawn,,10.6,0.71
ENR-01733,STU-0007,MAC-BU-8130,2026S,3.0,B,completed,5,8.9,0.76
ENR-01734,STU-0097,MAC-BU-8130,2026S,3.33,B+,completed,4,13.8,0.52
ENR-01735,STU-0071,MAC-BU-8130,2026S,2.67,B-,completed,4,13.1,0.4
ENR-01736,STU-0060,MAC-BU-8130,2025F,3.67,A-,completed,3,6.6,0.75
ENR-01737,STU-0120,MAC-BU-8130,2026W,3.0,B,completed,4,10.8,0.85
ENR-01738,STU-0102,MAC-BU-8130,2025S,3.67,A-,completed,3,9.9,0.66
ENR-01739,STU-0010,MAC-BU-8130,2026S,3.33,B+,completed,3,6.2,0.42
ENR-01740,STU-0038,MAC-BU-8130,2026F,3.8,A,completed,4,6.3,0.71
ENR-01741,STU-0112,MAC-BU-8130,2026F,3.33,B+,completed,3,13.7,0.73
ENR-01742,STU-0009,MAC-BU-8130,2026W,,,withdrawn,,13.6,0.52
ENR-01743,STU-0111,MAC-BU-8130,2026S,3.0,B,completed,5,12.9,0.49
ENR-01744,STU-0013,MAC-BU-8130,2026F,3.0,B,completed,4,12.6,0.5
ENR-01745,STU-0026,MAC-BU-8130,2026W,3.8,A,completed,4,13.4,0.73
ENR-01746,STU-0075,MAC-BU-8130,2025F,2.67,B-,completed,5,6.9,0.51
ENR-01747,STU-0063,MAC-BU-8130,2026S,,,withdrawn,,12.6,0.73
ENR-01748,STU-0043,MAC-BU-8130,2026S,2.67,B-,completed,5,13.2,0.73
ENR-01749,STU-0046,MAC-BU-8130,2025S,2.67,B-,completed,5,6.7,0.76
ENR-01750,STU-0017,MAC-BU-8130,2026S,4.0,A+,completed,5,10.2,0.6
ENR-01751,STU-0096,MAC-BU-8130,2025F,3.0,B,completed,4,13.5,0.67
ENR-01752,STU-0084,MAC-BU-8130,2026F,3.33,B+,completed,3,6.8,0.47
ENR-01753,STU-0031,MAC-BU-8130,2026W,3.67,A-,completed,3,10.8,0.7
ENR-01754,STU-0093,MAC-BU-8130,2025S,,,withdrawn,,10.6,0.46
ENR-01755,STU-0037,MAC-BU-8130,2026S,3.67,A-,completed,4,11.2,0.78
ENR-01756,STU-0080,MAC-BU-8130,2025F,3.67,A-,completed,5,9.4,0.72
ENR-01757,STU-0095,MAC-BU-8130,2026F,3.0,B,completed,3,8.9,0.55
ENR-01758,STU-0110,MAC-BU-8130,2026F,3.67,A-,completed,5,12.3,0.67
ENR-01759,STU-0041,MAC-BU-8130,2026W,3.0,B,completed,4,13.9,0.72
ENR-01760,STU-0090,MAC-BU-8130,2025F,,,withdrawn,,12.8,0.76
ENR-01761,STU-0058,MAC-BU-8130,2025F,,,in-progress,,9.6,0.78
ENR-01762,STU-0089,MAC-BU-8130,2025S,3.67,A-,completed,5,7.7,0.62
ENR-01763,STU-0040,MAC-BU-8130,2025S,4.0,A+,completed,3,7.3,0.93
ENR-01764,STU-0020,MAC-BU-8130,2026S,3.8,A,completed,3,13.4,0.64
ENR-01765,STU-0047,MAC-BU-8130,2025S,2.67,B-,completed,4,10.9,0.8
ENR-01766,STU-0078,MAC-BU-8130,2026F,3.8,A,completed,3,8.3,0.93
ENR-01767,STU-0055,MAC-BU-8130,2026S,3.0,B,completed,5,9.5,0.51
ENR-01768,STU-0022,MAC-BU-8130,2025F,3.33,B+,completed,3,6.3,0.73
ENR-01769,STU-0001,MAC-BU-8130,2025F,3.0,B,completed,3,11.4,0.6
ENR-01770,STU-0099,MAC-BU-8130,2026W,3.67,A-,completed,5,12.2,0.59
ENR-01771,STU-0032,MAC-BU-8130,2026F,2.67,B-,completed,5,6.1,0.79
ENR-01772,STU-0114,MAC-BU-8130,2026F,2.33,C+,completed,4,13.3,0.59
ENR-01773,STU-0056,MAC-BU-8130,2026F,3.33,B+,completed,3,13.7,0.65
ENR-01774,STU-0018,MAC-BU-8130,2025F,3.8,A,completed,4,9.3,0.46
ENR-01775,STU-0015,MAC-BU-8140,2026W,,,withdrawn,,8.0,0.45
ENR-01776,STU-0103,MAC-BU-8140,2026W,,,withdrawn,,6.6,0.91
ENR-01777,STU-0066,MAC-BU-8140,2026W,3.67,A-,completed,5,8.8,0.89
ENR-01778,STU-0033,MAC-BU-8140,2025F,,,withdrawn,,10.0,0.51
ENR-01779,STU-0113,MAC-BU-8140,2025F,,,withdrawn,,13.0,0.51
ENR-01780,STU-0069,MAC-BU-8140,2025F,3.0,B,completed,3,12.7,0.6
ENR-01781,STU-0105,MAC-BU-8140,2026S,3.33,B+,completed,3,10.9,0.82
ENR-01782,STU-0102,MAC-BU-8140,2026W,2.0,C,completed,5,11.0,0.67
ENR-01783,STU-0074,MAC-BU-8140,2026S,3.33,B+,completed,4,7.5,0.82
ENR-01784,STU-0117,MAC-BU-8140,2026F,3.33,B+,completed,5,7.0,0.69
ENR-01785,STU-0089,MAC-BU-8140,2026F,3.0,B,completed,4,8.8,0.87
